YEAR;MONTH_NUM;MONTH_MON;FLT_DATE;ENTITY_NAME;ENTITY_TYPE;CPLX_FLIGHT_HRS;CPLX_INTER;VERTICAL_INTER_HRS;HORIZ_INTER_HRS;SPEED_INTER_HRS;BADA_VERSION
2019;7;JUL;26-07-2019;LVNL;ANSP (AUA);233.22;39.17;6.73;17.14;5.02;3.13.1
2019;7;JUL;26-07-2019;M-NAV;ANSP (AUA);147.78;23.80;1.43;11.76;0.49;3.13.1
2019;7;JUL;26-07-2019;MATS;ANSP (AUA);262.35;8.21;0.58;3.42;0.36;3.13.1
2019;7;JUL;26-07-2019;MOLDATSA;ANSP (AUA);32.88;0.67;0.09;0.36;0.06;3.13.1
2019;7;JUL;26-07-2019;MUAC;ANSP (AUA);2018.66;420.22;92.67;243.17;43.70;3.13.1
2019;7;JUL;26-07-2019;NATS (Continental);ANSP (AUA);3796.09;654.81;229.09;309.68;137.91;3.13.1
2019;7;JUL;26-07-2019;NAV Portugal (Continental);ANSP (AUA);1081.74;84.48;16.71;34.01;7.34;3.13.1
2019;7;JUL;26-07-2019;NAVIAIR;ANSP (AUA);525.79;36.34;5.44;22.50;4.90;3.13.1
2019;7;JUL;26-07-2019;Oro Navigacija;ANSP (AUA);192.27;9.83;1.17;5.53;1.26;3.13.1
2019;7;JUL;26-07-2019;PANSA;ANSP (AUA);1525.99;142.82;18.52;96.35;18.91;3.13.1
2019;7;JUL;26-07-2019;ROMATSA;ANSP (AUA);1297.65;161.42;11.72;87.37;21.79;3.13.1
2019;7;JUL;26-07-2019;SMATSA;ANSP (AUA);1036.98;198.27;10.31;124.82;8.15;3.13.1
2019;7;JUL;26-07-2019;Sakaeronavigatsia;ANSP (AUA);140.57;11.11;0.86;3.90;1.10;3.13.1
2019;7;JUL;26-07-2019;Skyguide;ANSP (AUA);966.98;208.60;48.38;140.02;27.95;3.13.1
2019;7;JUL;26-07-2019;Slovenia Control;ANSP (AUA);222.64;43.23;3.79;29.25;3.15;3.13.1
2019;7;JUL;26-07-2019;UkSATSE;ANSP (AUA);644.40;31.50;2.58;14.75;3.16;3.13.1
2019;7;JUL;26-07-2019;skeyes;ANSP (AUA);212.19;29.69;11.44;17.10;7.17;3.13.1
2019;7;JUL;27-07-2019;ANS CR;ANSP (AUA);799.13;162.64;22.96;97.77;15.81;3.13.1
2019;7;JUL;27-07-2019;ANS Finland;ANSP (AUA);199.12;5.48;1.34;2.05;0.75;3.13.1
2019;7;JUL;27-07-2019;ARMATS;ANSP (AUA);44.62;1.08;0.17;0.37;0.10;3.13.1
2019;7;JUL;27-07-2019;Albcontrol;ANSP (AUA);221.84;29.98;2.41;16.54;2.46;3.13.1
2019;7;JUL;27-07-2019;Austro Control;ANSP (AUA);862.00;139.01;22.47;93.90;14.64;3.13.1
2019;7;JUL;27-07-2019;Avinor (Continental);ANSP (AUA);459.22;13.36;2.96;6.82;1.87;3.13.1
2019;7;JUL;27-07-2019;BULATSA;ANSP (AUA);999.03;181.26;10.58;84.07;10.13;3.13.1
2019;7;JUL;27-07-2019;Croatia Control;ANSP (AUA);1075.37;192.63;15.02;130.59;11.32;3.13.1
2019;7;JUL;27-07-2019;DCAC Cyprus;ANSP (AUA);487.69;36.62;5.15;16.88;2.85;3.13.1
2019;7;JUL;27-07-2019;DFS;ANSP (AUA);3320.05;580.66;124.35;358.51;79.25;3.13.1
2019;7;JUL;27-07-2019;DHMI;ANSP (AUA);4243.93;740.39;95.99;254.19;85.98;3.13.1
2019;7;JUL;27-07-2019;DSNA;ANSP (AUA);7353.84;1571.34;193.39;754.26;137.13;3.13.1
2019;7;JUL;27-07-2019;EANS;ANSP (AUA);218.14;13.77;2.21;4.83;1.24;3.13.1
2019;7;JUL;27-07-2019;ENAIRE;ANSP (AUA);4397.54;622.96;97.14;259.87;69.68;3.13.1
2019;7;JUL;27-07-2019;ENAV;ANSP (AUA);4259.46;569.29;127.79;404.15;67.88;3.13.1
2019;7;JUL;27-07-2019;HCAA;ANSP (AUA);2333.17;244.44;34.49;116.46;23.09;3.13.1
2019;7;JUL;27-07-2019;HungaroControl;ANSP (AUA);865.78;157.96;10.32;99.93;12.35;3.13.1
2019;7;JUL;27-07-2019;IAA;ANSP (AUA);870.28;71.45;5.49;17.73;3.53;3.13.1
2019;7;JUL;27-07-2019;LFV;ANSP (AUA);919.68;52.03;7.74;31.86;6.66;3.13.1
2019;7;JUL;27-07-2019;LGS;ANSP (AUA);231.09;15.07;1.44;8.70;1.64;3.13.1
2019;7;JUL;27-07-2019;LPS;ANSP (AUA);439.04;83.61;5.10;53.89;8.56;3.13.1
2019;7;JUL;27-07-2019;LVNL;ANSP (AUA);188.37;28.63;3.99;12.75;2.96;3.13.1
2019;7;JUL;27-07-2019;M-NAV;ANSP (AUA);152.96;22.75;1.66;12.55;0.59;3.13.1
2019;7;JUL;27-07-2019;MATS;ANSP (AUA);245.21;7.70;0.51;2.83;0.46;3.13.1
2019;7;JUL;27-07-2019;MOLDATSA;ANSP (AUA);35.75;0.78;0.04;0.42;0.04;3.13.1
2019;7;JUL;27-07-2019;MUAC;ANSP (AUA);1877.23;357.31;72.13;214.23;36.54;3.13.1
2019;7;JUL;27-07-2019;NATS (Continental);ANSP (AUA);3361.12;566.48;184.52;260.21;101.67;3.13.1
2019;7;JUL;27-07-2019;NAV Portugal (Continental);ANSP (AUA);1209.15;113.21;20.17;46.55;7.65;3.13.1
2019;7;JUL;27-07-2019;NAVIAIR;ANSP (AUA);453.77;27.94;3.71;17.42;3.41;3.13.1
2019;7;JUL;27-07-2019;Oro Navigacija;ANSP (AUA);203.75;14.23;1.22;8.34;1.33;3.13.1
2019;7;JUL;27-07-2019;PANSA;ANSP (AUA);1525.90;152.32;16.78;105.19;17.44;3.13.1
2019;7;JUL;27-07-2019;ROMATSA;ANSP (AUA);1290.85;183.30;9.92;100.30;13.37;3.13.1
2019;7;JUL;27-07-2019;SMATSA;ANSP (AUA);1054.60;213.72;10.07;136.28;6.89;3.13.1
2019;7;JUL;27-07-2019;Sakaeronavigatsia;ANSP (AUA);142.96;13.13;0.83;4.08;1.01;3.13.1
2019;7;JUL;27-07-2019;Skyguide;ANSP (AUA);994.41;236.65;49.39;155.81;34.52;3.13.1
2019;7;JUL;27-07-2019;Slovenia Control;ANSP (AUA);248.65;56.40;5.29;39.13;3.16;3.13.1
2019;7;JUL;27-07-2019;UkSATSE;ANSP (AUA);630.22;29.03;2.52;14.37;2.64;3.13.1
2019;7;JUL;27-07-2019;skeyes;ANSP (AUA);167.70;19.88;6.70;11.23;3.97;3.13.1
2019;7;JUL;28-07-2019;ANS CR;ANSP (AUA);792.88;147.19;21.66;87.37;13.01;3.13.1
2019;7;JUL;28-07-2019;ANS Finland;ANSP (AUA);212.89;6.60;1.40;2.25;1.18;3.13.1
2019;7;JUL;28-07-2019;ARMATS;ANSP (AUA);41.28;1.00;0.09;0.40;0.08;3.13.1
2019;7;JUL;28-07-2019;Albcontrol;ANSP (AUA);196.14;23.90;1.78;13.35;2.34;3.13.1
2019;7;JUL;28-07-2019;Austro Control;ANSP (AUA);970.32;182.80;25.99;119.10;18.17;3.13.1
2019;7;JUL;28-07-2019;Avinor (Continental);ANSP (AUA);618.68;22.33;4.46;9.87;4.58;3.13.1
2019;7;JUL;28-07-2019;BULATSA;ANSP (AUA);972.41;165.53;10.82;75.35;12.50;3.13.1
2019;7;JUL;28-07-2019;Croatia Control;ANSP (AUA);982.04;152.88;12.84;103.68;10.66;3.13.1
2019;7;JUL;28-07-2019;DCAC Cyprus;ANSP (AUA);641.56;61.42;8.53;26.06;4.91;3.13.1
2019;7;JUL;28-07-2019;DFS;ANSP (AUA);3579.33;663.88;150.81;399.20;89.31;3.13.1
2019;7;JUL;28-07-2019;DHMI;ANSP (AUA);4297.62;753.93;91.59;254.26;80.09;3.13.1
2019;7;JUL;28-07-2019;DSNA;ANSP (AUA);7087.85;1450.64;199.41;682.93;142.13;3.13.1
2019;7;JUL;28-07-2019;EANS;ANSP (AUA);204.07;11.00;2.22;4.48;1.18;3.13.1
2019;7;JUL;28-07-2019;ENAIRE;ANSP (AUA);4309.32;581.65;88.91;235.27;51.99;3.13.1
2019;7;JUL;28-07-2019;ENAV;ANSP (AUA);4153.02;538.98;126.85;371.27;66.88;3.13.1
2019;7;JUL;28-07-2019;HCAA;ANSP (AUA);2358.69;255.69;35.04;130.00;23.10;3.13.1
2019;7;JUL;28-07-2019;HungaroControl;ANSP (AUA);913.23;159.44;11.53;99.73;10.41;3.13.1
2019;7;JUL;28-07-2019;IAA;ANSP (AUA);821.63;59.16;5.03;16.30;3.53;3.13.1
2019;7;JUL;28-07-2019;LFV;ANSP (AUA);1044.85;57.55;10.26;36.37;8.31;3.13.1
2019;7;JUL;28-07-2019;LGS;ANSP (AUA);234.64;13.42;1.57;7.99;1.50;3.13.1
2019;7;JUL;28-07-2019;LPS;ANSP (AUA);418.14;74.21;5.47;47.45;6.78;3.13.1
2019;7;JUL;28-07-2019;LVNL;ANSP (AUA);210.86;35.78;5.86;15.75;4.43;3.13.1
2019;7;JUL;28-07-2019;M-NAV;ANSP (AUA);156.60;23.00;1.70;12.73;0.80;3.13.1
2019;7;JUL;28-07-2019;MATS;ANSP (AUA);268.47;8.78;0.84;4.05;0.63;3.13.1
2019;7;JUL;28-07-2019;MOLDATSA;ANSP (AUA);32.74;0.68;0.02;0.37;0.04;3.13.1
2019;7;JUL;28-07-2019;MUAC;ANSP (AUA);1940.12;383.47;84.71;226.78;34.20;3.13.1
2019;7;JUL;28-07-2019;NATS (Continental);ANSP (AUA);3561.90;622.80;212.33;287.86;110.20;3.13.1
2019;7;JUL;28-07-2019;NAV Portugal (Continental);ANSP (AUA);1096.66;89.77;17.58;35.92;4.69;3.13.1
2019;7;JUL;28-07-2019;NAVIAIR;ANSP (AUA);472.94;29.63;3.90;18.51;3.99;3.13.1
2019;7;JUL;28-07-2019;Oro Navigacija;ANSP (AUA);193.10;12.07;1.32;7.00;1.12;3.13.1
2019;7;JUL;28-07-2019;PANSA;ANSP (AUA);1518.81;155.16;18.26;102.92;16.97;3.13.1
2019;7;JUL;28-07-2019;ROMATSA;ANSP (AUA);1289.73;182.33;9.85;100.03;13.15;3.13.1
2019;7;JUL;28-07-2019;SMATSA;ANSP (AUA);1057.73;205.95;9.54;133.72;9.08;3.13.1
2019;7;JUL;28-07-2019;Sakaeronavigatsia;ANSP (AUA);155.07;15.88;1.05;5.19;1.43;3.13.1
2019;7;JUL;28-07-2019;Skyguide;ANSP (AUA);999.35;250.45;59.95;159.83;37.56;3.13.1
2019;7;JUL;28-07-2019;Slovenia Control;ANSP (AUA);245.73;57.66;4.66;38.11;4.55;3.13.1
2019;7;JUL;28-07-2019;UkSATSE;ANSP (AUA);629.46;29.53;2.77;15.21;1.80;3.13.1
2019;7;JUL;28-07-2019;skeyes;ANSP (AUA);186.61;23.32;8.45;12.90;4.83;3.13.1
2019;7;JUL;29-07-2019;ANS CR;ANSP (AUA);786.62;147.88;22.20;90.68;12.07;3.13.1
2019;7;JUL;29-07-2019;ANS Finland;ANSP (AUA);221.20;7.15;1.77;2.88;1.22;3.13.1
2019;7;JUL;29-07-2019;ARMATS;ANSP (AUA);43.67;1.13;0.14;0.41;0.09;3.13.1
2019;7;JUL;29-07-2019;Albcontrol;ANSP (AUA);187.05;20.25;2.34;10.51;2.27;3.13.1
2019;7;JUL;29-07-2019;Austro Control;ANSP (AUA);937.37;171.11;25.86;101.61;15.26;3.13.1
2019;7;JUL;29-07-2019;Avinor (Continental);ANSP (AUA);679.16;26.52;5.51;12.13;5.19;3.13.1
2019;7;JUL;29-07-2019;BULATSA;ANSP (AUA);942.88;149.96;10.01;63.55;12.14;3.13.1
2019;7;JUL;29-07-2019;Croatia Control;ANSP (AUA);928.34;159.58;11.13;105.20;11.36;3.13.1
2019;7;JUL;29-07-2019;DCAC Cyprus;ANSP (AUA);646.03;63.61;8.54;27.02;5.16;3.13.1
2019;7;JUL;29-07-2019;DFS;ANSP (AUA);3715.43;744.30;173.52;428.73;103.26;3.13.1
2019;7;JUL;29-07-2019;DHMI;ANSP (AUA);4077.62;730.94;84.68;243.28;76.39;3.13.1
2019;7;JUL;29-07-2019;DSNA;ANSP (AUA);6955.14;1517.75;207.61;694.01;161.78;3.13.1
2019;7;JUL;29-07-2019;EANS;ANSP (AUA);209.41;12.10;2.44;4.47;1.52;3.13.1
2019;7;JUL;29-07-2019;ENAIRE;ANSP (AUA);4306.13;598.81;97.85;254.22;69.50;3.13.1
2019;7;JUL;29-07-2019;ENAV;ANSP (AUA);3781.98;449.64;108.31;300.76;58.85;3.13.1
2019;7;JUL;29-07-2019;HCAA;ANSP (AUA);2070.79;211.10;27.87;103.18;24.54;3.13.1
2019;7;JUL;29-07-2019;HungaroControl;ANSP (AUA);838.92;137.18;10.19;83.59;9.77;3.13.1
2019;7;JUL;29-07-2019;IAA;ANSP (AUA);853.90;63.57;5.98;18.93;4.14;3.13.1
2019;7;JUL;29-07-2019;LFV;ANSP (AUA);1049.35;59.41;10.10;36.21;8.59;3.13.1
2019;7;JUL;29-07-2019;LGS;ANSP (AUA);227.40;12.65;1.50;6.86;1.71;3.13.1
2019;7;JUL;29-07-2019;LPS;ANSP (AUA);367.39;59.37;4.20;37.09;5.35;3.13.1
2019;7;JUL;29-07-2019;LVNL;ANSP (AUA);235.04;42.02;7.63;17.65;5.51;3.13.1
2019;7;JUL;29-07-2019;M-NAV;ANSP (AUA);140.70;19.74;1.30;10.70;1.93;3.13.1
2019;7;JUL;29-07-2019;MATS;ANSP (AUA);270.58;8.91;0.74;3.66;0.68;3.13.1
2019;7;JUL;29-07-2019;MOLDATSA;ANSP (AUA);30.06;0.43;0.03;0.20;0.06;3.13.1
2019;7;JUL;29-07-2019;MUAC;ANSP (AUA);1964.31;423.86;95.28;236.41;59.06;3.13.1
2019;7;JUL;29-07-2019;NATS (Continental);ANSP (AUA);3725.59;695.27;252.59;326.33;145.86;3.13.1
2019;7;JUL;29-07-2019;NAV Portugal (Continental);ANSP (AUA);1095.92;87.77;18.38;34.09;10.52;3.13.1
2019;7;JUL;29-07-2019;NAVIAIR;ANSP (AUA);534.33;39.59;5.33;24.54;6.16;3.13.1
2019;7;JUL;29-07-2019;Oro Navigacija;ANSP (AUA);183.82;9.94;1.21;5.65;1.10;3.13.1
2019;7;JUL;29-07-2019;PANSA;ANSP (AUA);1505.10;146.82;19.94;98.94;18.39;3.13.1
2019;7;JUL;29-07-2019;ROMATSA;ANSP (AUA);1194.65;150.57;9.14;79.15;12.18;3.13.1
2019;7;JUL;29-07-2019;SMATSA;ANSP (AUA);1008.56;192.69;9.30;122.35;9.80;3.13.1
2019;7;JUL;29-07-2019;Sakaeronavigatsia;ANSP (AUA);134.94;11.85;0.71;3.93;0.97;3.13.1
2019;7;JUL;29-07-2019;Skyguide;ANSP (AUA);953.45;229.45;50.57;144.62;32.31;3.13.1
2019;7;JUL;29-07-2019;Slovenia Control;ANSP (AUA);226.06;51.80;4.99;32.32;3.16;3.13.1
2019;7;JUL;29-07-2019;UkSATSE;ANSP (AUA);568.42;21.67;2.30;10.10;2.05;3.13.1
2019;7;JUL;29-07-2019;skeyes;ANSP (AUA);218.66;34.48;13.07;19.17;8.47;3.13.1
2019;7;JUL;30-07-2019;ANS CR;ANSP (AUA);769.93;142.00;21.99;84.54;12.26;3.13.1
2019;7;JUL;30-07-2019;ANS Finland;ANSP (AUA);231.35;7.12;1.70;2.74;1.26;3.13.1
2019;7;JUL;30-07-2019;ARMATS;ANSP (AUA);50.73;1.51;0.23;0.64;0.14;3.13.1
2019;7;JUL;30-07-2019;Albcontrol;ANSP (AUA);181.02;21.41;1.45;10.01;1.57;3.13.1
2019;7;JUL;30-07-2019;Austro Control;ANSP (AUA);947.64;180.42;26.23;109.70;17.46;3.13.1
2019;7;JUL;30-07-2019;Avinor (Continental);ANSP (AUA);638.85;21.34;4.39;9.20;4.65;3.13.1
2019;7;JUL;30-07-2019;BULATSA;ANSP (AUA);941.13;156.04;10.88;63.98;9.20;3.13.1
2019;7;JUL;30-07-2019;Croatia Control;ANSP (AUA);957.56;165.29;12.23;106.40;9.13;3.13.1
2019;7;JUL;30-07-2019;DCAC Cyprus;ANSP (AUA);625.99;64.93;8.28;27.13;3.95;3.13.1
2019;7;JUL;30-07-2019;DFS;ANSP (AUA);3712.24;752.24;162.11;432.45;104.14;3.13.1
2019;7;JUL;30-07-2019;DHMI;ANSP (AUA);4179.98;750.74;85.28;254.33;88.30;3.13.1
2019;7;JUL;30-07-2019;DSNA;ANSP (AUA);6808.99;1463.03;182.75;672.54;146.34;3.13.1
2019;7;JUL;30-07-2019;EANS;ANSP (AUA);190.81;10.12;2.10;3.68;1.14;3.13.1
2019;7;JUL;30-07-2019;ENAIRE;ANSP (AUA);4185.10;567.83;87.01;230.49;64.83;3.13.1
2019;7;JUL;30-07-2019;ENAV;ANSP (AUA);3588.79;422.37;95.17;281.93;44.15;3.13.1
2019;7;JUL;30-07-2019;HCAA;ANSP (AUA);2121.54;223.24;29.49;102.16;21.23;3.13.1
2019;7;JUL;30-07-2019;HungaroControl;ANSP (AUA);887.56;157.89;10.88;96.32;9.65;3.13.1
2019;7;JUL;30-07-2019;IAA;ANSP (AUA);732.76;48.98;5.79;17.20;3.59;3.13.1
2019;7;JUL;30-07-2019;LFV;ANSP (AUA);1019.30;54.25;8.98;33.07;8.14;3.13.1
2019;7;JUL;30-07-2019;LGS;ANSP (AUA);225.57;12.85;1.36;7.04;1.87;3.13.1
2019;7;JUL;30-07-2019;LPS;ANSP (AUA);360.57;53.34;4.39;32.06;4.45;3.13.1
2019;7;JUL;30-07-2019;LVNL;ANSP (AUA);218.86;38.25;5.96;15.87;4.64;3.13.1
2019;7;JUL;30-07-2019;M-NAV;ANSP (AUA);147.56;23.49;1.85;11.09;1.08;3.13.1
2019;7;JUL;30-07-2019;MATS;ANSP (AUA);242.86;8.11;0.62;3.42;0.50;3.13.1
2019;7;JUL;30-07-2019;MOLDATSA;ANSP (AUA);32.50;0.55;0.04;0.32;0.06;3.13.1
2019;7;JUL;30-07-2019;MUAC;ANSP (AUA);1939.99;429.59;93.01;232.82;55.03;3.13.1
2019;7;JUL;30-07-2019;NATS (Continental);ANSP (AUA);3812.27;767.57;277.63;370.33;160.63;3.13.1
2019;7;JUL;30-07-2019;NAV Portugal (Continental);ANSP (AUA);1132.57;95.95;17.86;38.52;6.48;3.13.1
2019;7;JUL;30-07-2019;NAVIAIR;ANSP (AUA);515.46;37.53;5.14;23.44;6.77;3.13.1
2019;7;JUL;30-07-2019;Oro Navigacija;ANSP (AUA);188.51;11.60;1.45;6.34;1.54;3.13.1
2019;7;JUL;30-07-2019;PANSA;ANSP (AUA);1412.48;132.22;16.66;89.05;17.91;3.13.1
2019;7;JUL;30-07-2019;ROMATSA;ANSP (AUA);1218.94;158.95;10.30;82.37;11.83;3.13.1
2019;7;JUL;30-07-2019;SMATSA;ANSP (AUA);1047.06;211.70;9.82;128.00;8.14;3.13.1
2019;7;JUL;30-07-2019;Sakaeronavigatsia;ANSP (AUA);152.98;13.06;1.07;4.74;1.90;3.13.1
2019;7;JUL;30-07-2019;Skyguide;ANSP (AUA);905.07;212.30;43.14;132.73;30.64;3.13.1
2019;7;JUL;30-07-2019;Slovenia Control;ANSP (AUA);215.98;48.03;4.66;29.61;3.69;3.13.1
2019;7;JUL;30-07-2019;UkSATSE;ANSP (AUA);581.42;21.86;2.29;11.23;2.47;3.13.1
2019;7;JUL;30-07-2019;skeyes;ANSP (AUA);201.02;28.70;10.89;15.06;6.97;3.13.1
2019;7;JUL;31-07-2019;ANS CR;ANSP (AUA);769.78;131.95;21.57;81.13;15.53;3.13.1
2019;7;JUL;31-07-2019;ANS Finland;ANSP (AUA);223.62;7.31;1.72;2.61;1.17;3.13.1
2019;7;JUL;31-07-2019;ARMATS;ANSP (AUA);43.26;1.07;0.13;0.48;0.10;3.13.1
2019;7;JUL;31-07-2019;Albcontrol;ANSP (AUA);187.25;21.14;1.69;10.83;1.31;3.13.1
2019;7;JUL;31-07-2019;Austro Control;ANSP (AUA);950.08;181.92;26.25;113.97;18.60;3.13.1
2019;7;JUL;31-07-2019;Avinor (Continental);ANSP (AUA);653.50;21.29;4.42;9.97;4.40;3.13.1
2019;7;JUL;31-07-2019;BULATSA;ANSP (AUA);977.87;171.09;10.80;75.39;10.23;3.13.1
2019;7;JUL;31-07-2019;Croatia Control;ANSP (AUA);980.48;173.06;13.76;113.81;12.31;3.13.1
2019;7;JUL;31-07-2019;DCAC Cyprus;ANSP (AUA);642.26;60.04;8.68;25.14;4.80;3.13.1
2019;7;JUL;31-07-2019;DFS;ANSP (AUA);3750.84;742.15;162.02;430.10;115.93;3.13.1
2019;7;JUL;31-07-2019;DHMI;ANSP (AUA);4271.69;763.80;89.88;256.18;84.57;3.13.1
2019;7;JUL;31-07-2019;DSNA;ANSP (AUA);6893.08;1477.08;192.09;682.54;142.19;3.13.1
2019;7;JUL;31-07-2019;EANS;ANSP (AUA);200.06;12.04;2.14;4.21;1.03;3.13.1
2019;7;JUL;31-07-2019;ENAIRE;ANSP (AUA);4265.26;613.31;105.30;260.34;67.76;3.13.1
2019;7;JUL;31-07-2019;ENAV;ANSP (AUA);3788.32;479.57;105.70;321.37;58.27;3.13.1
2019;7;JUL;31-07-2019;HCAA;ANSP (AUA);2161.84;231.08;30.14;104.21;19.37;3.13.1
2019;7;JUL;31-07-2019;HungaroControl;ANSP (AUA);855.58;142.15;12.05;88.35;10.49;3.13.1
2019;7;JUL;31-07-2019;IAA;ANSP (AUA);777.83;55.34;4.70;16.21;3.67;3.13.1
2019;7;JUL;31-07-2019;LFV;ANSP (AUA);1056.91;54.90;9.42;33.29;7.44;3.13.1
2019;7;JUL;31-07-2019;LGS;ANSP (AUA);221.25;12.96;1.42;7.04;1.71;3.13.1
2019;7;JUL;31-07-2019;LPS;ANSP (AUA);381.35;56.76;4.55;36.53;6.32;3.13.1
2019;7;JUL;31-07-2019;LVNL;ANSP (AUA);230.95;40.62;6.61;17.33;5.45;3.13.1
2019;7;JUL;31-07-2019;M-NAV;ANSP (AUA);158.38;22.35;1.67;12.00;0.92;3.13.1
2019;7;JUL;31-07-2019;MATS;ANSP (AUA);252.48;8.30;0.49;3.55;0.71;3.13.1
2019;7;JUL;31-07-2019;MOLDATSA;ANSP (AUA);31.35;0.63;0.03;0.25;0.09;3.13.1
2019;7;JUL;31-07-2019;MUAC;ANSP (AUA);1984.41;438.49;97.14;236.19;53.98;3.13.1
2019;7;JUL;31-07-2019;NATS (Continental);ANSP (AUA);3737.59;682.31;233.54;312.48;131.48;3.13.1
2019;7;JUL;31-07-2019;NAV Portugal (Continental);ANSP (AUA);1052.76;89.97;17.23;35.25;9.31;3.13.1
2019;7;JUL;31-07-2019;NAVIAIR;ANSP (AUA);538.76;38.84;4.87;24.13;5.28;3.13.1
2019;7;JUL;31-07-2019;Oro Navigacija;ANSP (AUA);188.12;11.20;1.22;6.06;1.32;3.13.1
2019;7;JUL;31-07-2019;PANSA;ANSP (AUA);1496.68;142.43;18.50;97.28;22.21;3.13.1
2019;7;JUL;31-07-2019;ROMATSA;ANSP (AUA);1249.62;160.51;8.65;83.51;13.48;3.13.1
2019;7;JUL;31-07-2019;SMATSA;ANSP (AUA);1037.85;210.32;9.27;133.27;7.58;3.13.1
2019;7;JUL;31-07-2019;Sakaeronavigatsia;ANSP (AUA);127.12;10.74;0.81;3.50;1.22;3.13.1
2019;7;JUL;31-07-2019;Skyguide;ANSP (AUA);969.89;240.21;48.83;152.79;37.10;3.13.1
2019;7;JUL;31-07-2019;Slovenia Control;ANSP (AUA);230.48;54.11;4.30;34.93;4.39;3.13.1
2019;7;JUL;31-07-2019;UkSATSE;ANSP (AUA);606.77;27.51;2.68;12.29;2.47;3.13.1
2019;7;JUL;31-07-2019;skeyes;ANSP (AUA);219.58;33.70;12.54;18.57;8.10;3.13.1
2019;8;AUG;01-08-2019;ANS CR;ANSP (AUA);846.37;177.86;27.26;100.94;25.86;3.13.1
2019;8;AUG;01-08-2019;ANS Finland;ANSP (AUA);236.76;7.33;1.89;3.00;1.54;3.13.1
2019;8;AUG;01-08-2019;ARMATS;ANSP (AUA);46.54;1.02;0.18;0.40;0.09;3.13.1
2019;8;AUG;01-08-2019;Albcontrol;ANSP (AUA);172.78;18.94;1.51;9.75;1.76;3.13.1
2019;8;AUG;01-08-2019;Austro Control;ANSP (AUA);950.07;173.73;26.10;105.91;28.59;3.13.1
2019;8;AUG;01-08-2019;Avinor (Continental);ANSP (AUA);663.58;26.62;4.61;11.59;4.28;3.13.1
2019;8;AUG;01-08-2019;BULATSA;ANSP (AUA);985.51;163.19;11.82;77.78;11.82;3.13.1
2019;8;AUG;01-08-2019;Croatia Control;ANSP (AUA);950.93;160.95;13.25;107.19;15.95;3.13.1
2019;8;AUG;01-08-2019;DCAC Cyprus;ANSP (AUA);636.88;62.60;8.13;27.26;3.75;3.13.1
2019;8;AUG;01-08-2019;DFS;ANSP (AUA);3768.79;753.39;165.50;436.11;127.98;3.13.1
2019;8;AUG;01-08-2019;DHMI;ANSP (AUA);4269.89;728.89;91.31;252.99;76.71;3.13.1
2019;8;AUG;01-08-2019;DSNA;ANSP (AUA);6932.87;1484.35;195.73;687.06;147.70;3.13.1
2019;8;AUG;01-08-2019;EANS;ANSP (AUA);208.07;11.17;2.63;4.50;1.29;3.13.1
2019;8;AUG;01-08-2019;ENAIRE;ANSP (AUA);4365.12;628.34;104.41;267.70;75.39;3.13.1
2019;8;AUG;01-08-2019;ENAV;ANSP (AUA);3778.32;454.84;107.51;307.94;67.07;3.13.1
2019;8;AUG;01-08-2019;HCAA;ANSP (AUA);2139.32;214.58;29.60;97.03;19.48;3.13.1
2019;8;AUG;01-08-2019;HungaroControl;ANSP (AUA);905.66;163.20;12.12;99.90;19.06;3.13.1
2019;8;AUG;01-08-2019;IAA;ANSP (AUA);893.83;64.47;6.22;20.66;4.22;3.13.1
2019;8;AUG;01-08-2019;LFV;ANSP (AUA);1034.63;57.49;9.18;36.20;7.37;3.13.1
2019;8;AUG;01-08-2019;LGS;ANSP (AUA);234.24;14.23;1.61;8.21;1.61;3.13.1
2019;8;AUG;01-08-2019;LPS;ANSP (AUA);405.64;73.50;6.68;44.42;9.37;3.13.1
2019;8;AUG;01-08-2019;LVNL;ANSP (AUA);230.63;42.14;7.12;17.80;5.73;3.13.1
2019;8;AUG;01-08-2019;M-NAV;ANSP (AUA);150.96;23.52;1.83;11.77;0.96;3.13.1
2019;8;AUG;01-08-2019;MATS;ANSP (AUA);292.10;9.55;0.81;3.48;0.72;3.13.1
2019;8;AUG;01-08-2019;MOLDATSA;ANSP (AUA);28.03;0.38;0.03;0.16;0.04;3.13.1
2019;8;AUG;01-08-2019;MUAC;ANSP (AUA);1960.95;421.44;93.17;225.91;56.16;3.13.1
2019;8;AUG;01-08-2019;NATS (Continental);ANSP (AUA);3698.25;681.36;236.36;313.24;135.63;3.13.1
2019;8;AUG;01-08-2019;NAV Portugal (Continental);ANSP (AUA);1124.32;98.17;18.26;38.11;6.90;3.13.1
2019;8;AUG;01-08-2019;NAVIAIR;ANSP (AUA);522.94;37.81;5.51;22.56;4.66;3.13.1
2019;8;AUG;01-08-2019;Oro Navigacija;ANSP (AUA);204.73;12.29;1.22;6.91;1.00;3.13.1
2019;8;AUG;01-08-2019;PANSA;ANSP (AUA);1514.13;146.16;17.94;97.20;21.37;3.13.1
2019;8;AUG;01-08-2019;ROMATSA;ANSP (AUA);1260.55;166.54;8.65;87.96;18.23;3.13.1
2019;8;AUG;01-08-2019;SMATSA;ANSP (AUA);1061.36;217.97;11.18;138.36;15.94;3.13.1
