MONTH_NUM,MONTH_MON,FLT_DATE,ENTITY_NAME,ENTITY_TYPE,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,BADA_VERSION
1.0,JAN,07-01-2017,Albcontrol,ANSP (AUA),63.63,2.8,0.171,0.74,0.12,3.13.1
1.0,JAN,07-01-2017,Austro Control,ANSP (AUA),491.63,49.35,6.363,30.57,6.65,3.13.1
1.0,JAN,07-01-2017,Avinor (Continental),ANSP (AUA),340.68,6.26,1.179,2.63,0.91,3.13.1
1.0,JAN,07-01-2017,BULATSA,ANSP (AUA),437.09,49.17,1.4669999999999999,16.33,3.14,3.13.1
1.0,JAN,07-01-2017,Croatia Control,ANSP (AUA),333.52,20.17,1.089,12.31,1.2,3.13.1
1.0,JAN,07-01-2017,DCAC Cyprus,ANSP (AUA),255.43,10.36,1.548,4.71,0.65,3.13.1
1.0,JAN,07-01-2017,DFS,ANSP (AUA),2172.77,280.44,56.079,173.59,37.27,3.13.1
1.0,JAN,07-01-2017,DHMI,ANSP (AUA),2173.58,310.84,14.553000000000003,60.73,17.71,3.13.1
1.0,JAN,07-01-2017,DSNA,ANSP (AUA),4400.2,752.62,87.129,321.08,40.37,3.13.1
1.0,JAN,07-01-2017,EANS,ANSP (AUA),156.92,9.81,0.873,2.81,0.56,3.13.1
1.0,JAN,07-01-2017,ENAIRE,ANSP (AUA),3000.97,381.33,31.131000000000004,127.65,10.29,3.13.1
1.0,JAN,07-01-2017,ENAV,ANSP (AUA),1625.08,97.55,23.886,61.25,9.62,3.13.1
1.0,JAN,07-01-2017,HCAA,ANSP (AUA),690.49,24.28,1.872,9.29,1.7,3.13.1
1.0,JAN,07-01-2017,HungaroControl,ANSP (AUA),449.74,43.59,2.061,22.63,4.96,3.13.1
1.0,JAN,07-01-2017,IAA,ANSP (AUA),693.95,41.05,2.169,14.58,1.36,3.13.1
1.0,JAN,07-01-2017,LFV,ANSP (AUA),617.39,24.99,2.979,13.2,1.6,3.13.1
1.0,JAN,07-01-2017,LGS,ANSP (AUA),164.67,9.26,0.5850000000000001,4.28,0.9,3.13.1
1.0,JAN,07-01-2017,LPS,ANSP (AUA),202.21,24.63,2.106,12.45,2.6,3.13.1
1.0,JAN,07-01-2017,LVNL,ANSP (AUA),139.92,18.34,2.367,8.1,1.47,3.13.1
1.0,JAN,07-01-2017,M-NAV,ANSP (AUA),33.19,0.93,0.135,0.42,0.07,3.13.1
1.0,JAN,07-01-2017,MATS,ANSP (AUA),164.2,5.1,0.189,1.35,0.42,3.13.1
1.0,JAN,07-01-2017,MOLDATSA,ANSP (AUA),11.42,0.08,0.018000000000000002,0.05,0.0,3.13.1
1.0,JAN,07-01-2017,MUAC,ANSP (AUA),1504.88,236.56,46.224000000000004,140.87,21.05,3.13.1
1.0,JAN,07-01-2017,NATS (Continental),ANSP (AUA),2388.4,352.25,109.467,158.72,39.21,3.13.1
1.0,JAN,07-01-2017,NAV Portugal (Continental),ANSP (AUA),1186.61,150.04,9.045000000000002,53.0,1.67,3.13.1
1.0,JAN,07-01-2017,NAVIAIR,ANSP (AUA),327.93,16.85,2.133,9.77,1.03,3.13.1
1.0,JAN,07-01-2017,Oro Navigacija,ANSP (AUA),102.31,4.62,0.27,1.93,0.39,3.13.1
1.0,JAN,07-01-2017,PANSA,ANSP (AUA),893.59,60.95,6.687,33.61,6.23,3.13.1
1.0,JAN,07-01-2017,ROMATSA,ANSP (AUA),662.84,61.34,2.475,25.0,5.95,3.13.1
1.0,JAN,07-01-2017,SMATSA,ANSP (AUA),397.46,28.91,2.079,15.57,1.42,3.13.1
1.0,JAN,07-01-2017,Sakaeronavigatsia,ANSP (AUA),109.34,11.71,0.5850000000000001,3.98,0.82,3.13.1
1.0,JAN,07-01-2017,Skyguide,ANSP (AUA),597.3,92.07,25.938000000000002,57.49,12.75,3.13.1
1.0,JAN,07-01-2017,Slovenia Control,ANSP (AUA),96.96,9.26,1.1520000000000001,5.59,0.66,3.13.1
1.0,JAN,07-01-2017,UkSATSE,ANSP (AUA),236.69,5.99,0.5040000000000001,1.51,0.33,3.13.1
1.0,JAN,07-01-2017,skeyes,ANSP (AUA),113.39,9.21,2.952,5.13,2.19,3.13.1
1.0,JAN,08-01-2017,ANS CR,ANSP (AUA),544.0,85.33,9.612,45.58,9.74,3.13.1
1.0,JAN,08-01-2017,ANS Finland,ANSP (AUA),209.28,5.37,1.116,1.94,0.77,3.13.1
1.0,JAN,08-01-2017,ARMATS,ANSP (AUA),32.4,0.91,0.117,0.26,0.07,3.13.1
1.0,JAN,08-01-2017,Albcontrol,ANSP (AUA),74.99,4.62,0.14400000000000002,1.14,0.16,3.13.1
1.0,JAN,08-01-2017,Austro Control,ANSP (AUA),553.16,61.43,9.531,37.64,9.11,3.13.1
1.0,JAN,08-01-2017,Avinor (Continental),ANSP (AUA),552.23,18.15,4.059,8.74,2.69,3.13.1
1.0,JAN,08-01-2017,BULATSA,ANSP (AUA),516.77,60.04,3.123,20.95,3.68,3.13.1
1.0,JAN,08-01-2017,Croatia Control,ANSP (AUA),396.02,32.05,1.593,19.58,2.04,3.13.1
1.0,JAN,08-01-2017,DCAC Cyprus,ANSP (AUA),375.43,27.12,3.6,11.6,2.14,3.13.1
1.0,JAN,08-01-2017,DFS,ANSP (AUA),2488.58,354.84,80.15400000000001,218.14,54.92,3.13.1
1.0,JAN,08-01-2017,DHMI,ANSP (AUA),2524.72,350.68,27.720000000000002,95.06,28.31,3.13.1
1.0,JAN,08-01-2017,DSNA,ANSP (AUA),4795.5,836.35,101.47500000000001,374.36,57.23,3.13.1
1.0,JAN,08-01-2017,EANS,ANSP (AUA),164.63,9.94,0.9630000000000001,3.02,0.74,3.13.1
1.0,JAN,08-01-2017,ENAIRE,ANSP (AUA),3019.28,368.61,35.388,131.09,12.48,3.13.1
1.0,JAN,08-01-2017,ENAV,ANSP (AUA),1940.88,134.0,32.742000000000004,85.03,14.12,3.13.1
1.0,JAN,08-01-2017,HCAA,ANSP (AUA),851.16,41.71,2.7720000000000002,15.9,2.66,3.13.1
1.0,JAN,08-01-2017,HungaroControl,ANSP (AUA),510.66,54.84,3.546,26.95,5.97,3.13.1
1.0,JAN,08-01-2017,IAA,ANSP (AUA),592.49,32.73,1.9980000000000002,9.72,1.65,3.13.1
1.0,JAN,08-01-2017,LFV,ANSP (AUA),839.03,35.33,6.246,18.66,3.44,3.13.1
1.0,JAN,08-01-2017,LGS,ANSP (AUA),175.27,9.67,0.783,4.6,0.87,3.13.1
1.0,JAN,08-01-2017,LPS,ANSP (AUA),227.61,28.78,2.9250000000000003,14.09,3.4,3.13.1
1.0,JAN,08-01-2017,LVNL,ANSP (AUA),176.77,28.19,3.546,12.83,3.02,3.13.1
1.0,JAN,08-01-2017,M-NAV,ANSP (AUA),37.3,1.2,0.198,0.54,0.09,3.13.1
1.0,JAN,08-01-2017,MATS,ANSP (AUA),168.26,4.64,0.261,1.46,0.24,3.13.1
1.0,JAN,08-01-2017,MOLDATSA,ANSP (AUA),18.09,0.19,0.018000000000000002,0.06,0.02,3.13.1
1.0,JAN,08-01-2017,MUAC,ANSP (AUA),1608.64,270.92,56.484,162.13,27.63,3.13.1
1.0,JAN,08-01-2017,NATS (Continental),ANSP (AUA),2653.18,410.74,130.284,191.71,54.86,3.13.1
1.0,JAN,08-01-2017,NAV Portugal (Continental),ANSP (AUA),1050.46,118.0,9.909,39.11,1.96,3.13.1
1.0,JAN,08-01-2017,NAVIAIR,ANSP (AUA),390.66,23.18,3.0690000000000004,13.56,1.54,3.13.1
1.0,JAN,08-01-2017,Oro Navigacija,ANSP (AUA),111.36,4.15,0.333,2.1,0.46,3.13.1
1.0,JAN,08-01-2017,PANSA,ANSP (AUA),958.07,65.71,7.947,37.82,7.45,3.13.1
1.0,JAN,08-01-2017,ROMATSA,ANSP (AUA),768.08,75.0,3.4739999999999998,32.88,7.66,3.13.1
1.0,JAN,08-01-2017,SMATSA,ANSP (AUA),459.58,43.39,2.718,23.55,2.16,3.13.1
1.0,JAN,08-01-2017,Sakaeronavigatsia,ANSP (AUA),123.33,11.32,0.47700000000000004,3.95,0.63,3.13.1
1.0,JAN,08-01-2017,Skyguide,ANSP (AUA),652.3,106.42,29.988,66.44,16.68,3.13.1
1.0,JAN,08-01-2017,Slovenia Control,ANSP (AUA),108.89,12.65,1.278,7.83,1.12,3.13.1
1.0,JAN,08-01-2017,UkSATSE,ANSP (AUA),294.58,7.13,0.5670000000000001,2.38,0.4,3.13.1
1.0,JAN,08-01-2017,skeyes,ANSP (AUA),141.62,15.35,4.923,8.5,4.16,3.13.1
1.0,JAN,09-01-2017,ANS CR,ANSP (AUA),558.27,80.78,10.656,43.86,9.33,3.13.1
1.0,JAN,09-01-2017,ANS Finland,ANSP (AUA),218.54,5.73,1.395,2.07,1.36,3.13.1
1.0,JAN,09-01-2017,ARMATS,ANSP (AUA),27.29,0.48,0.06300000000000001,0.12,0.04,3.13.1
1.0,JAN,09-01-2017,Albcontrol,ANSP (AUA),59.86,3.76,0.108,0.86,0.27,3.13.1
1.0,JAN,09-01-2017,Austro Control,ANSP (AUA),544.76,53.49,9.594000000000001,31.1,9.32,3.13.1
1.0,JAN,09-01-2017,Avinor (Continental),ANSP (AUA),657.4,21.92,5.094,9.92,4.87,3.13.1
1.0,JAN,09-01-2017,BULATSA,ANSP (AUA),411.06,40.38,1.7009999999999998,13.95,2.18,3.13.1
1.0,JAN,09-01-2017,Croatia Control,ANSP (AUA),330.93,22.87,1.197,13.23,1.57,3.13.1
1.0,JAN,09-01-2017,DCAC Cyprus,ANSP (AUA),314.18,19.01,2.079,7.3,0.53,3.13.1
1.0,JAN,09-01-2017,DFS,ANSP (AUA),2625.01,381.39,89.38799999999999,225.11,60.28,3.13.1
1.0,JAN,09-01-2017,DHMI,ANSP (AUA),2144.75,306.96,18.738,68.53,50.73,3.13.1
1.0,JAN,09-01-2017,DSNA,ANSP (AUA),4584.51,679.67,96.63300000000001,311.61,61.09,3.13.1
1.0,JAN,09-01-2017,EANS,ANSP (AUA),169.03,9.38,1.35,3.37,0.91,3.13.1
1.0,JAN,09-01-2017,ENAIRE,ANSP (AUA),2640.15,274.6,29.466,98.43,10.25,3.13.1
1.0,JAN,09-01-2017,ENAV,ANSP (AUA),1809.14,115.91,30.06,71.59,14.17,3.13.1
1.0,JAN,09-01-2017,HCAA,ANSP (AUA),777.31,36.8,2.664,13.27,2.19,3.13.1
1.0,JAN,09-01-2017,HungaroControl,ANSP (AUA),458.99,39.88,2.601,19.76,4.66,3.13.1
1.0,JAN,09-01-2017,IAA,ANSP (AUA),569.72,27.12,1.971,8.18,1.86,3.13.1
1.0,JAN,09-01-2017,LFV,ANSP (AUA),932.93,43.34,7.542000000000001,21.37,6.71,3.13.1
1.0,JAN,09-01-2017,LGS,ANSP (AUA),171.53,8.86,0.756,4.26,1.0,3.13.1
1.0,JAN,09-01-2017,LPS,ANSP (AUA),220.35,23.63,2.556,12.35,2.88,3.13.1
1.0,JAN,09-01-2017,LVNL,ANSP (AUA),191.41,30.2,4.518,12.25,3.86,3.13.1
1.0,JAN,09-01-2017,M-NAV,ANSP (AUA),32.27,0.97,0.135,0.34,0.03,3.13.1
1.0,JAN,09-01-2017,MATS,ANSP (AUA),163.95,4.89,0.20700000000000002,1.39,0.48,3.13.1
1.0,JAN,09-01-2017,MOLDATSA,ANSP (AUA),13.47,0.11,0.027,0.07,0.01,3.13.1
1.0,JAN,09-01-2017,MUAC,ANSP (AUA),1582.08,288.06,65.45700000000001,161.22,33.31,3.13.1
1.0,JAN,09-01-2017,NATS (Continental),ANSP (AUA),2717.2,477.59,172.476,235.23,76.57,3.13.1
1.0,JAN,09-01-2017,NAV Portugal (Continental),ANSP (AUA),849.42,63.55,6.885000000000001,21.99,1.41,3.13.1
1.0,JAN,09-01-2017,NAVIAIR,ANSP (AUA),437.7,27.13,4.239,14.87,3.24,3.13.1
1.0,JAN,09-01-2017,Oro Navigacija,ANSP (AUA),116.83,4.05,0.387,2.01,0.59,3.13.1
1.0,JAN,09-01-2017,PANSA,ANSP (AUA),963.46,59.81,8.019,32.88,7.59,3.13.1
1.0,JAN,09-01-2017,ROMATSA,ANSP (AUA),658.7,52.7,2.9160000000000004,19.7,4.79,3.13.1
1.0,JAN,09-01-2017,SMATSA,ANSP (AUA),364.33,24.59,1.575,13.23,1.85,3.13.1
1.0,JAN,09-01-2017,Sakaeronavigatsia,ANSP (AUA),108.58,9.35,0.279,3.24,0.56,3.13.1
1.0,JAN,09-01-2017,Skyguide,ANSP (AUA),615.78,94.96,25.794,58.84,17.43,3.13.1
1.0,JAN,09-01-2017,Slovenia Control,ANSP (AUA),93.11,9.97,0.9900000000000001,5.19,0.79,3.13.1
1.0,JAN,09-01-2017,UkSATSE,ANSP (AUA),283.07,5.53,0.63,1.86,0.59,3.13.1
1.0,JAN,09-01-2017,skeyes,ANSP (AUA),165.24,21.09,6.471,11.28,6.28,3.13.1
1.0,JAN,10-01-2017,ANS CR,ANSP (AUA),506.17,69.92,8.181000000000001,36.33,8.09,3.13.1
1.0,JAN,10-01-2017,ANS Finland,ANSP (AUA),223.47,5.66,1.557,2.16,1.33,3.13.1
1.0,JAN,10-01-2017,ARMATS,ANSP (AUA),24.85,0.49,0.07200000000000001,0.13,0.06,3.13.1
1.0,JAN,10-01-2017,Albcontrol,ANSP (AUA),45.75,2.08,0.027,0.71,0.08,3.13.1
1.0,JAN,10-01-2017,Austro Control,ANSP (AUA),479.85,41.05,5.922000000000001,24.27,6.3,3.13.1
1.0,JAN,10-01-2017,Avinor (Continental),ANSP (AUA),610.93,18.87,4.932,8.67,4.96,3.13.1
1.0,JAN,10-01-2017,BULATSA,ANSP (AUA),516.52,57.61,3.213,20.69,2.7,3.13.1
1.0,JAN,10-01-2017,Croatia Control,ANSP (AUA),301.11,16.07,1.053,9.69,1.3,3.13.1
1.0,JAN,10-01-2017,DCAC Cyprus,ANSP (AUA),290.16,14.13,1.791,6.29,0.94,3.13.1
1.0,JAN,10-01-2017,DFS,ANSP (AUA),2515.68,326.5,80.712,195.17,59.42,3.13.1
1.0,JAN,10-01-2017,DHMI,ANSP (AUA),2345.32,381.36,32.004000000000005,82.11,22.27,3.13.1
1.0,JAN,10-01-2017,DSNA,ANSP (AUA),4060.94,514.04,75.996,236.27,55.09,3.13.1
1.0,JAN,10-01-2017,EANS,ANSP (AUA),164.0,8.31,1.278,2.8,0.76,3.13.1
1.0,JAN,10-01-2017,ENAIRE,ANSP (AUA),2397.42,212.95,22.806,81.42,9.32,3.13.1
1.0,JAN,10-01-2017,ENAV,ANSP (AUA),1608.25,87.31,22.32,53.52,11.38,3.13.1
1.0,JAN,10-01-2017,HCAA,ANSP (AUA),659.56,22.72,1.728,9.72,1.55,3.13.1
1.0,JAN,10-01-2017,HungaroControl,ANSP (AUA),453.02,41.03,2.367,19.98,4.37,3.13.1
1.0,JAN,10-01-2017,IAA,ANSP (AUA),496.51,24.19,1.665,6.92,1.47,3.13.1
1.0,JAN,10-01-2017,LFV,ANSP (AUA),885.99,35.95,6.939,17.83,6.04,3.13.1
1.0,JAN,10-01-2017,LGS,ANSP (AUA),156.42,6.77,0.6120000000000001,3.19,0.73,3.13.1
1.0,JAN,10-01-2017,LPS,ANSP (AUA),205.73,21.21,2.232,9.76,2.59,3.13.1
1.0,JAN,10-01-2017,LVNL,ANSP (AUA),182.41,27.1,4.14,10.8,3.57,3.13.1
1.0,JAN,10-01-2017,M-NAV,ANSP (AUA),29.53,0.79,0.045000000000000005,0.38,0.03,3.13.1
1.0,JAN,10-01-2017,MATS,ANSP (AUA),144.91,3.34,0.15300000000000002,1.03,0.18,3.13.1
1.0,JAN,10-01-2017,MOLDATSA,ANSP (AUA),14.29,0.09,0.018000000000000002,0.05,0.03,3.13.1
1.0,JAN,10-01-2017,MUAC,ANSP (AUA),1452.83,218.52,51.363,121.25,27.34,3.13.1
1.0,JAN,10-01-2017,NATS (Continental),ANSP (AUA),2409.32,341.6,117.846,156.97,62.03,3.13.1
1.0,JAN,10-01-2017,NAV Portugal (Continental),ANSP (AUA),837.07,62.47,7.3260000000000005,22.93,1.63,3.13.1
1.0,JAN,10-01-2017,NAVIAIR,ANSP (AUA),379.54,18.39,3.249,10.02,2.19,3.13.1
1.0,JAN,10-01-2017,Oro Navigacija,ANSP (AUA),107.85,3.77,0.378,2.03,0.46,3.13.1
1.0,JAN,10-01-2017,PANSA,ANSP (AUA),870.67,47.37,6.885000000000001,26.48,6.81,3.13.1
1.0,JAN,10-01-2017,ROMATSA,ANSP (AUA),734.26,62.63,2.9699999999999998,26.42,5.53,3.13.1
1.0,JAN,10-01-2017,SMATSA,ANSP (AUA),367.7,25.26,1.557,14.14,1.23,3.13.1
1.0,JAN,10-01-2017,Sakaeronavigatsia,ANSP (AUA),111.77,9.19,0.279,3.45,0.37,3.13.1
1.0,JAN,10-01-2017,Skyguide,ANSP (AUA),524.95,68.77,20.808,43.82,14.44,3.13.1
1.0,JAN,10-01-2017,Slovenia Control,ANSP (AUA),79.09,5.45,0.49500000000000005,3.44,0.6,3.13.1
1.0,JAN,10-01-2017,UkSATSE,ANSP (AUA),293.62,8.21,2.079,3.53,0.61,3.13.1
1.0,JAN,10-01-2017,skeyes,ANSP (AUA),163.9,18.62,6.273,10.09,6.22,3.13.1
1.0,JAN,11-01-2017,ANS CR,ANSP (AUA),526.52,73.32,9.423,37.13,9.15,3.13.1
1.0,JAN,11-01-2017,ANS Finland,ANSP (AUA),227.98,6.22,1.629,2.34,1.52,3.13.1
1.0,JAN,11-01-2017,ARMATS,ANSP (AUA),23.01,0.36,0.054,0.1,0.02,3.13.1
1.0,JAN,11-01-2017,Albcontrol,ANSP (AUA),61.44,2.69,0.15300000000000002,1.03,0.14,3.13.1
1.0,JAN,11-01-2017,Austro Control,ANSP (AUA),535.62,48.46,8.739,28.07,9.41,3.13.1
1.0,JAN,11-01-2017,Avinor (Continental),ANSP (AUA),645.65,21.95,5.634,10.36,5.53,3.13.1
1.0,JAN,11-01-2017,BULATSA,ANSP (AUA),534.9,61.26,3.69,21.15,2.98,3.13.1
1.0,JAN,11-01-2017,Croatia Control,ANSP (AUA),331.49,20.1,1.017,12.38,1.74,3.13.1
1.0,JAN,11-01-2017,DCAC Cyprus,ANSP (AUA),322.42,19.8,2.43,8.69,1.14,3.13.1
1.0,JAN,11-01-2017,DFS,ANSP (AUA),2707.72,363.17,95.778,216.0,72.11,3.13.1
1.0,JAN,11-01-2017,DHMI,ANSP (AUA),2824.24,522.48,52.299,132.07,37.88,3.13.1
1.0,JAN,11-01-2017,DSNA,ANSP (AUA),3967.25,485.55,75.321,216.35,53.61,3.13.1
1.0,JAN,11-01-2017,EANS,ANSP (AUA),171.83,9.96,1.2060000000000002,3.35,0.91,3.13.1
1.0,JAN,11-01-2017,ENAIRE,ANSP (AUA),2390.3,207.14,25.371000000000002,80.11,9.96,3.13.1
1.0,JAN,11-01-2017,ENAV,ANSP (AUA),1693.62,95.29,25.902,58.78,13.96,3.13.1
1.0,JAN,11-01-2017,HCAA,ANSP (AUA),740.49,30.16,2.232,13.41,2.07,3.13.1
1.0,JAN,11-01-2017,HungaroControl,ANSP (AUA),479.84,44.12,3.339,22.26,5.2,3.13.1
1.0,JAN,11-01-2017,IAA,ANSP (AUA),494.69,21.17,1.62,6.11,1.37,3.13.1
1.0,JAN,11-01-2017,LFV,ANSP (AUA),932.42,41.04,8.55,21.07,8.3,3.13.1
1.0,JAN,11-01-2017,LGS,ANSP (AUA),173.03,8.51,0.648,4.32,0.89,3.13.1
1.0,JAN,11-01-2017,LPS,ANSP (AUA),212.7,23.2,2.358,10.59,2.85,3.13.1
1.0,JAN,11-01-2017,LVNL,ANSP (AUA),196.18,30.2,5.103,13.7,4.21,3.13.1
1.0,JAN,11-01-2017,M-NAV,ANSP (AUA),35.38,1.08,0.07200000000000001,0.34,0.03,3.13.1
1.0,JAN,11-01-2017,MATS,ANSP (AUA),168.66,4.2,0.18000000000000002,1.15,0.42,3.13.1
1.0,JAN,11-01-2017,MOLDATSA,ANSP (AUA),15.86,0.17,0.018000000000000002,0.05,0.02,3.13.1
1.0,JAN,11-01-2017,MUAC,ANSP (AUA),1462.19,210.56,52.704,120.35,28.71,3.13.1
1.0,JAN,11-01-2017,NATS (Continental),ANSP (AUA),2354.85,338.13,117.15299999999999,157.79,60.22,3.13.1
1.0,JAN,11-01-2017,NAV Portugal (Continental),ANSP (AUA),700.39,43.84,5.589,16.04,1.24,3.13.1
1.0,JAN,11-01-2017,NAVIAIR,ANSP (AUA),392.36,18.96,3.6630000000000003,11.23,2.69,3.13.1
1.0,JAN,11-01-2017,Oro Navigacija,ANSP (AUA),115.83,4.7,0.36000000000000004,2.18,0.48,3.13.1
1.0,JAN,11-01-2017,PANSA,ANSP (AUA),883.29,48.97,6.57,26.51,8.18,3.13.1
1.0,JAN,11-01-2017,ROMATSA,ANSP (AUA),731.98,64.59,4.158,27.62,6.95,3.13.1
1.0,JAN,11-01-2017,SMATSA,ANSP (AUA),412.89,31.02,1.845,16.78,1.65,3.13.1
1.0,JAN,11-01-2017,Sakaeronavigatsia,ANSP (AUA),110.2,9.17,0.48600000000000004,2.83,0.41,3.13.1
1.0,JAN,11-01-2017,Skyguide,ANSP (AUA),554.66,69.33,19.053,42.56,15.31,3.13.1
1.0,JAN,11-01-2017,Slovenia Control,ANSP (AUA),92.56,7.34,0.756,4.43,0.69,3.13.1
1.0,JAN,11-01-2017,UkSATSE,ANSP (AUA),282.11,7.01,0.936,2.33,0.63,3.13.1
1.0,JAN,11-01-2017,skeyes,ANSP (AUA),175.75,20.83,7.497,11.67,6.68,3.13.1
1.0,JAN,12-01-2017,ANS CR,ANSP (AUA),553.59,80.45,9.72,42.12,9.69,3.13.1
1.0,JAN,12-01-2017,ANS Finland,ANSP (AUA),227.02,8.2,2.1870000000000003,3.5,2.33,3.13.1
1.0,JAN,12-01-2017,ARMATS,ANSP (AUA),26.75,0.58,0.054,0.15,0.01,3.13.1
1.0,JAN,12-01-2017,Albcontrol,ANSP (AUA),61.03,3.3,0.06300000000000001,1.55,0.06,3.13.1
1.0,JAN,12-01-2017,Austro Control,ANSP (AUA),540.9,54.95,9.009,32.61,9.67,3.13.1
1.0,JAN,12-01-2017,Avinor (Continental),ANSP (AUA),632.55,21.25,5.409,10.19,5.01,3.13.1
1.0,JAN,12-01-2017,BULATSA,ANSP (AUA),523.13,63.48,3.9240000000000004,22.68,3.37,3.13.1
1.0,JAN,12-01-2017,Croatia Control,ANSP (AUA),320.99,19.55,1.089,12.2,1.42,3.13.1
1.0,JAN,12-01-2017,DCAC Cyprus,ANSP (AUA),358.42,22.9,2.493,10.1,1.04,3.13.1
1.0,JAN,12-01-2017,DFS,ANSP (AUA),2720.89,374.82,96.21000000000001,222.93,74.51,3.13.1
1.0,JAN,12-01-2017,DHMI,ANSP (AUA),2895.49,498.46,66.006,145.35,39.25,3.13.1
1.0,JAN,12-01-2017,DSNA,ANSP (AUA),4164.33,553.3,75.015,252.79,55.41,3.13.1
1.0,JAN,12-01-2017,EANS,ANSP (AUA),167.68,9.47,1.368,3.29,0.88,3.13.1
1.0,JAN,12-01-2017,ENAIRE,ANSP (AUA),2507.1,245.39,29.178,95.34,11.52,3.13.1
1.0,JAN,12-01-2017,ENAV,ANSP (AUA),1730.04,99.77,26.136,61.04,15.06,3.13.1
1.0,JAN,12-01-2017,HCAA,ANSP (AUA),819.93,38.2,3.087,16.84,2.68,3.13.1
1.0,JAN,12-01-2017,HungaroControl,ANSP (AUA),476.91,47.62,2.817,22.9,5.43,3.13.1
1.0,JAN,12-01-2017,IAA,ANSP (AUA),581.79,28.62,1.7009999999999998,9.35,1.65,3.13.1
1.0,JAN,12-01-2017,LFV,ANSP (AUA),935.2,39.87,8.073,19.66,8.16,3.13.1
1.0,JAN,12-01-2017,LGS,ANSP (AUA),165.62,7.41,0.558,3.74,0.7,3.13.1
1.0,JAN,12-01-2017,LPS,ANSP (AUA),202.92,22.43,2.7,10.69,3.02,3.13.1
1.0,JAN,12-01-2017,LVNL,ANSP (AUA),205.83,31.93,5.076,12.94,5.44,3.13.1
1.0,JAN,12-01-2017,M-NAV,ANSP (AUA),34.7,1.0,0.15300000000000002,0.44,0.02,3.13.1
1.0,JAN,12-01-2017,MATS,ANSP (AUA),159.11,3.62,0.225,1.0,0.21,3.13.1
1.0,JAN,12-01-2017,MOLDATSA,ANSP (AUA),14.36,0.15,0.018000000000000002,0.05,0.05,3.13.1
1.0,JAN,12-01-2017,MUAC,ANSP (AUA),1494.12,223.36,56.681999999999995,123.49,30.37,3.13.1
1.0,JAN,12-01-2017,NATS (Continental),ANSP (AUA),2622.88,396.32,137.781,189.35,72.85,3.13.1
1.0,JAN,12-01-2017,NAV Portugal (Continental),ANSP (AUA),770.74,60.91,7.3709999999999996,23.52,1.62,3.13.1
1.0,JAN,12-01-2017,NAVIAIR,ANSP (AUA),414.69,22.26,4.068,12.59,3.89,3.13.1
1.0,JAN,12-01-2017,Oro Navigacija,ANSP (AUA),118.19,4.81,0.369,2.44,0.53,3.13.1
1.0,JAN,12-01-2017,PANSA,ANSP (AUA),883.42,51.39,8.046,27.92,7.86,3.13.1
1.0,JAN,12-01-2017,ROMATSA,ANSP (AUA),739.92,70.2,3.9240000000000004,29.76,7.21,3.13.1
1.0,JAN,12-01-2017,SMATSA,ANSP (AUA),388.74,35.04,1.35,19.36,1.66,3.13.1
1.0,JAN,12-01-2017,Sakaeronavigatsia,ANSP (AUA),119.38,11.19,0.441,3.02,0.55,3.13.1
1.0,JAN,12-01-2017,Skyguide,ANSP (AUA),580.81,79.39,19.998,48.92,16.45,3.13.1
1.0,JAN,12-01-2017,Slovenia Control,ANSP (AUA),77.02,5.99,0.531,3.6,0.58,3.13.1
1.0,JAN,12-01-2017,UkSATSE,ANSP (AUA),286.35,7.83,0.8190000000000001,2.93,0.53,3.13.1
1.0,JAN,12-01-2017,skeyes,ANSP (AUA),167.99,19.09,6.111,10.16,5.86,3.13.1
1.0,JAN,13-01-2017,ANS CR,ANSP (AUA),546.34,82.96,10.26,43.31,9.62,3.13.1
1.0,JAN,13-01-2017,ANS Finland,ANSP (AUA),217.91,6.33,1.629,2.43,1.82,3.13.1
1.0,JAN,13-01-2017,ARMATS,ANSP (AUA),25.89,0.48,0.081,0.14,0.03,3.13.1
1.0,JAN,13-01-2017,Albcontrol,ANSP (AUA),61.01,2.97,0.099,1.29,0.04,3.13.1
1.0,JAN,13-01-2017,Austro Control,ANSP (AUA),560.52,57.61,9.459,35.31,9.48,3.13.1
1.0,JAN,13-01-2017,Avinor (Continental),ANSP (AUA),647.58,21.14,5.049,9.44,4.9,3.13.1
1.0,JAN,13-01-2017,BULATSA,ANSP (AUA),537.31,68.97,3.708,22.86,3.54,3.13.1
1.0,JAN,13-01-2017,Croatia Control,ANSP (AUA),337.34,23.06,1.1880000000000002,14.8,1.68,3.13.1
1.0,JAN,13-01-2017,DCAC Cyprus,ANSP (AUA),310.94,18.03,2.331,7.35,0.89,3.13.1
1.0,JAN,13-01-2017,DFS,ANSP (AUA),2684.55,381.19,88.506,231.66,55.41,3.13.1
1.0,JAN,13-01-2017,DHMI,ANSP (AUA),2926.14,667.27,63.73799999999999,158.28,64.84,3.13.1
1.0,JAN,13-01-2017,DSNA,ANSP (AUA),4435.27,637.3,88.38000000000001,295.04,60.89,3.13.1
1.0,JAN,13-01-2017,EANS,ANSP (AUA),169.34,8.76,1.242,2.91,0.82,3.13.1
1.0,JAN,13-01-2017,ENAIRE,ANSP (AUA),2715.65,279.55,30.6,101.81,13.88,3.13.1
